My Father and My Son,0.02304147465437788
Taxi No. 9 2 11: Nau Do Gyarah,0.0
Amusement,6.046082949308755
Wristcutters: A Love Story,2.087557603686636
The Shawshank Redemption,53.05990783410138
isPartial,0.0
Mickey,306.4111418330773
The Doll,21.38117767537122
The Mark of Zorro,0.9400921658986175
The Parson's Widow,0.0
36 China Town,2.262672811059908
Aashiq Banaya Aapne: Love Takes Over,0.0
Border Cafe,0.013824884792626729
Sehar,0.7050691244239631
Cthulhu,5.009216589861751
Into Great Silence,2.4838709677419355
King of the Lost World,0.28110599078341014
The Substitute,2.207373271889401
Treasure Raiders,0.29642406611229827
The Call of Cthulhu,0.0
Rocky Balboa,134.47771799294597
Crossing Borders,0.0
Chronicle of an Escape,0.0
Nancy Drew,5.933654851518772
Chasing Ghosts: Beyond the Arcade,0.0
One Missed Call,29.428184176896565
Closure,0.0
I Am Legend,132.947858955108
Live Feed,0.0
Distortion,0.0
Gentleman,45.31079350538881
Barry Munday,0.10762658789878578
Bella,811.396846168946
The Prestige,86.85465643432012
The Ultimate Gift,11.893329929942228
The Night Buffalo,0.048067730663738796
So Close, So Far,0.0
The Living and the Dead,3.289206141132983
The Good Night,8.036866359447005
The Last House in the Woods,0.3686635944700461
Don't Worry, I'm Fine,0.0
Killing the Shadows,0.013824884792626729
Keerthi Chakra,0.07689841715087156
Red Tails,4.434475389033593
Jesus Camp,12.137133506979229
Albert Fish: In Sin He Found Salvation,0.0
Les Enfants Terribles,0.3919092949164597
Father of the Bride,5.334577108451104
Kiss Tomorrow Goodbye,0.05071767345977714
Mister 880,0.004610697587252467
Sisters,118.72945304956077
Stardust,31.659730984406615
What Just Happened,4.881149954074063
Wild Hogs,39.86272462493818
FC Venus,0.3271889400921659
Saviour Square,0.0
My Girl and I,1.1751152073732718
Omkara,4.3271889400921655
Unaccompanied Minors,2.7636588498891914
A Crime,10.070960215697902
Man in the Chair,0.03513125656638803
Strange Wilderness,8.759393303886082
Venus,34.02103560518403
Drained,0.08297813562240008
All the Boys Love Mandy Lane,5.255281922752006
Love Story 2050,4.462379737915738
Phat Girlz,1.3179723502304148
De brief voor de koning,0.8064516129032258
A Matador's Mistress,0.004608294930875576
The Final Inquiry,0.2764976958525346
Dolap Beygiri,0.7795182012554105
Small Town Gay Bar,0.03686910411343157
Thin,62.89342460264091
Salvage,3.48149683128261
The King and the Clown,0.7695852534562212
Subject Two,0.33640552995391704
I Love You in Every Language in the World,0.0
Ashes and Snow,0.511520737327189
Brotherhood of Blood,0.7557603686635944
The Great Happiness Space: Tale of an Osaka Love Thief,0.0
Apna Sapna Money Money,1.3870967741935485
Slaughter Night,0.24423963133640553
5ive Girls,1.1751152073732718
Attack of the Gryphon,0.2995391705069124
End of the Line,6.32258064516129
1 Litre of Tears,0.2119815668202765
Tenderness,2.728110599078341
The Quick and the Undead,0.4009216589861751
The Marsh,3.525345622119816
Pretty Cool Too,0.4009216589861751
Night and the City,1.1987813726856413
No Way Out,9.33585136537104
Rashomon,13.214259285065568
The Rocking Horse Winner,0.023053487936262333
An Inconvenient Truth,4.055299539170507
Adrift in Manhattan,0.16589861751152074
Nou, dat was het dan!,0.0
Gunda,9.654377880184331
Climates,0.02012894834374104
Just Love Me,0.06038684503122312
Letters from Iwo Jima,15.760966553149235
The Slaughter,3.2206317349985665
Without Remorse,4.543356022491861
The Free Will,3.685681671307173
Takva: A Man's Fear of God,0.0
Ah Nerede,1.553085987280381
Guru,576.3782093482554
Days of Darkness,2.2108294930875574
Avatar,344.88940092165893
Slipstream,1.821310861562075
Art of the Devil 2,0.47244535063551496
The Man from Earth,16.578536849573524
Where God Left His Shoes,0.10307898559320326
Death Note,25.795516144699114
Into the Wild,166.48704893886077
Outlaw,86.76085648926548
Body of Lies,34.30080372831426
Seed,68.6561397360058
American Zeitgeist,0.35023041474654376
The Tripper,1.967741935483871
Thirst,6.175115207373272
Irina Palm,5.433179723502304
License to Wed,8.326212124720799
Syrup,6.617338893882905
Doogal,1.0665308107357063
A Thousand Words,3.2601907737261935
The Wizard of Gore,0.881674268411796
Happy Days,17.45527461185481
Our Daily Bread,0.5440117826370656
The Mysteries of Pittsburgh,0.24386735083730526
Samsara,6.087557603686636
How She Move,1.7465437788018434
Amateur Porn Star Killer,0.7419354838709677
Deficit,1.5714285714285714
La Ronde,5.495689717832793
Scandal,99.89880649522452
Stage Fright,0.8927008678713166
Sunset Blvd.,0.11158760848391458
Offside,0.7506970705005314
Buy the Ticket, Take the Ride: Hunter S. Thompson on Film,0.0
Triple Dare,0.04722032735161796
Black Sheep,89.56122087690207
Blood Car,0.6923007545921895
Blue State,8.40650916290516
Drive,391.84241370315624
The Princess and the Frog,69.42787567481672
Get Thrashed: The Story of Thrash Metal,0.0
My Mom's New Boyfriend,0.2898458604798983
Teeth,37.764500238360085
Gen,31.864929286508822
When Darkness Falls,0.0
Atonement,57.7902755572275
You Will Be Mine,0.0
Broken Sky,0.0
Angel,227.14844573114306
The Brothers Solomon,0.6155441744095288
Over Her Dead Body,6.577529177976108
Elvis and Anabelle,0.0
Netherbeast Incorporated,0.018433179723502304
The Man Who Knew Infinity,2.410138248847926
Remember the Daze,0.4976958525345622
Fingerprints,2.589861751152074
Crazy Love,28.58604798982997
Summer Palace,0.8151914825997139
Death at a Funeral,28.78627372892606
Le deuxieme souffle,0.054346098839980934
Scary Movie V,0.18753225653757943
Senseless,2.2035040143165583
The Babysitters,6.868368895688847
Under the Same Moon,4.64728373232189
Talk to Me,2.69177520396559
Delta Farce,3.467371449176014
